user_id,amount,timestamp,is_fraud
C10191,2.95,2010-10-22 12:22:00,0
C30104,17.7,2009-12-16 09:17:00,0
C72315,2.5,2010-06-21 12:05:00,0
C56944,1.25,2010-10-07 12:51:00,0
C57257,1.7,2009-12-10 20:04:00,0
C2250,20.0,2010-10-26 08:41:00,0
C9533,81.6,2010-03-09 17:12:00,0
C74035,10.0,2010-01-07 11:52:00,0
C8064,13.92,2010-11-24 14:02:00,0
C73193,19.8,2010-08-25 13:27:00,0
C92301,7.95,2009-12-18 16:36:00,0
C57848,15.3,2010-04-20 08:44:00,0
C86238,1.7,2009-12-02 12:26:00,0
C62079,3.4,2010-11-09 14:13:00,0
C5674,2.5,2010-12-06 14:36:00,0
C22570,0.42,2010-11-04 12:18:00,0
C90354,14.85,2010-04-21 12:36:00,0
C14476,5.04,2010-10-28 09:29:00,0
C8406,17.0,2010-05-05 14:09:00,0
C19108,58.5,2010-05-16 13:49:00,0
C35702,1.25,2009-12-10 14:13:00,0
C7716,17.7,2010-11-02 13:26:00,0
C9533,30.0,2010-04-01 16:35:00,0
C82861,15.3,2010-09-13 16:15:00,0
C3546,9.9,2009-12-11 12:17:00,0
C67925,13.2,2010-03-18 17:04:00,0
C50737,17.7,2010-11-23 15:24:00,0
C93713,45.0,2010-01-07 16:46:00,0
C39618,30.0,2010-11-19 09:34:00,0
C70069,8.5,2010-11-14 13:19:00,0
C29388,15.0,2010-03-29 14:15:00,0
C63616,2.95,2010-11-25 19:24:00,0
C71970,14.85,2010-10-22 15:57:00,0
C9,2.85,2010-06-07 11:32:00,0
C78808,17.4,2010-10-06 12:36:00,0
C17826,10.2,2010-05-17 14:17:00,0
C8674,30.6,2009-12-02 10:58:00,0
C36589,47.7,2010-11-14 14:57:00,0
C20181,15.9,2010-11-18 10:45:00,0
C93301,2.95,2010-08-18 16:21:00,0
C631,25.2,2010-02-11 10:49:00,0
C23145,4.25,2010-07-14 14:30:00,0
C18501,2.1,2010-06-24 15:50:00,0
C9844,3.48,2010-06-22 14:21:00,0
C63964,20.0,2010-09-10 12:05:00,0
C4322,19.8,2010-02-07 11:37:00,0
C13381,8.95,2010-10-19 13:20:00,0
C65911,3.4,2010-04-27 12:12:00,0
C35999,15.0,2010-06-15 15:59:00,0
C96343,1.65,2010-05-11 13:30:00,0
C60782,20.4,2010-04-26 12:16:00,0
C64263,6.5,2009-12-01 12:36:00,0
C28287,40.5,2010-09-23 13:07:00,0
C59786,25.2,2010-11-08 14:20:00,0
C73117,13.5,2010-04-01 18:37:00,0
C77441,19.8,2010-09-06 14:27:00,0
C49763,25.5,2010-05-12 13:29:00,0
C8135,31.2,2010-02-11 16:16:00,0
C56624,15.0,2010-02-22 12:05:00,0
C25384,11.25,2010-04-26 11:07:00,0
C25792,10.08,2010-07-23 11:57:00,0
C15140,34.0,2010-11-16 14:01:00,0
C17217,15.0,2010-02-15 12:10:00,0
C79807,2.1,2010-11-07 12:35:00,0
C7164,15.3,2010-04-19 13:30:00,0
C67905,8.85,2010-05-21 17:19:00,0
C54582,7.8,2010-09-21 10:46:00,0
C26542,2.5,2010-03-30 12:40:00,0
C43236,495.0,2009-12-04 15:29:00,1
C57848,12.72,2010-04-18 12:07:00,0
C13608,12.5,2010-09-07 14:46:00,0
C76311,3.9,2010-11-10 14:03:00,0
C96995,17.7,2010-03-26 14:01:00,0
C23156,4.25,2010-07-11 13:34:00,0
C81235,16.5,2010-11-12 12:26:00,0
C98006,10.2,2010-06-28 14:02:00,0
C40015,11.9,2009-12-01 11:37:00,0
C86833,3.25,2010-12-08 12:17:00,0
C26297,4.95,2010-10-21 13:57:00,0
C34768,150.0,2010-03-15 11:00:00,0
C30743,10.2,2010-07-30 11:37:00,0
C22199,1.65,2009-12-02 14:55:00,0
C62265,1.95,2010-10-31 11:06:00,0
C79377,1.45,2010-05-09 13:31:00,0
C24823,1.25,2010-06-21 11:55:00,0
C86237,17.85,2010-10-29 15:48:00,0
C76541,19.5,2010-09-02 11:28:00,0
C41615,1.1,2010-11-01 13:41:00,0
C49190,55.8,2010-03-30 10:55:00,0
C96103,9.95,2010-11-03 14:02:00,0
C64231,278.4,2010-09-15 12:16:00,0
C6235,59.4,2010-10-14 10:16:00,0
C24231,19.9,2010-11-15 12:43:00,0
C37721,14.85,2010-03-25 13:15:00,0
C67476,15.0,2010-01-22 12:46:00,0
C93957,3.75,2010-06-07 16:05:00,0
C36101,3.4,2010-11-11 11:44:00,0
C32376,61.2,2010-04-09 09:26:00,0
C28245,8.25,2010-03-21 16:13:00,0
C20068,16.5,2010-11-11 17:55:00,0
C7171,5.85,2010-08-13 14:43:00,0
C20068,17.7,2009-12-20 14:59:00,0
C71959,2.95,2010-05-14 11:50:00,0
C76607,0.55,2010-06-17 12:21:00,0
C79720,12.75,2010-07-20 09:45:00,0
C22401,23.7,2010-02-14 11:57:00,0
C51001,14.98,2010-02-22 09:17:00,0
C165,21.25,2010-02-24 12:05:00,0
C24823,5.9,2010-03-03 11:40:00,0
C68320,8.25,2010-11-25 13:29:00,0
C65738,15.0,2010-06-10 10:38:00,0
C80660,19.8,2010-06-13 12:32:00,0
C29185,5.04,2010-03-11 13:13:00,0
C27545,0.84,2010-06-01 15:01:00,0
C15140,11.4,2010-11-16 14:01:00,0
C14280,5.1,2010-01-04 13:36:00,0
C65518,2.5,2010-06-24 14:34:00,0
C91721,5.85,2010-03-02 13:36:00,0
C46323,17.7,2009-12-03 11:19:00,0
C44808,19.5,2010-03-22 13:30:00,0
C60971,4.95,2010-12-05 11:12:00,0
C72385,19.8,2010-07-30 12:21:00,0
C13711,5.85,2010-11-03 15:54:00,0
C79178,15.0,2010-08-17 11:21:00,0
C25875,10.5,2010-11-11 16:27:00,0
C4698,2.5,2009-12-14 13:19:00,0
C1422,5.95,2010-09-15 15:32:00,0
C61583,4.95,2010-05-16 11:24:00,0
C31096,19.8,2010-03-24 12:15:00,0
C11256,8.5,2010-03-23 13:05:00,0
C54666,10.5,2009-12-01 14:40:00,0
C43540,8.4,2010-04-15 15:57:00,0
C84078,13.2,2010-09-01 11:49:00,0
C27887,15.9,2010-07-28 14:26:00,0
C7633,1.65,2010-09-28 14:09:00,0
C98593,17.7,2010-03-11 09:26:00,0
C4804,19.5,2010-03-25 10:33:00,0
C54252,90.0,2010-12-07 12:28:00,0
C19108,20.0,2010-07-28 14:47:00,0
C88975,25.5,2010-05-20 12:20:00,0
C17755,1.25,2010-06-11 11:12:00,0
C61256,15.3,2010-03-29 11:43:00,0
C50779,5.95,2009-12-09 15:20:00,0
C89004,30.0,2010-04-08 11:16:00,0
C2439,39.8,2009-12-23 13:00:00,0
C46183,5.9,2010-10-26 16:02:00,0
C40303,4.25,2010-06-13 14:30:00,0
C64479,10.5,2010-08-05 13:31:00,0
C97488,81.12,2010-05-24 10:02:00,0
C25745,5.0,2010-11-19 12:45:00,0
C38376,14.95,2010-11-07 12:31:00,0
C46890,106.0,2010-08-05 15:08:00,0
C7633,0.42,2010-03-09 12:12:00,0
C34191,13.92,2010-09-03 12:08:00,0
C61150,2.1,2010-09-12 13:06:00,0
C92642,2.25,2010-12-05 13:00:00,0
C17091,17.7,2009-12-08 19:16:00,0
C96019,1.95,2010-09-22 14:05:00,0
C6595,19.8,2010-10-03 11:35:00,0
C41767,4.95,2010-07-25 15:38:00,0
C4849,15.6,2010-06-08 11:50:00,0
C37112,3.9,2010-06-16 14:01:00,0
C56086,1.95,2010-07-21 14:39:00,0
C73939,13.2,2010-07-01 12:11:00,0
C15936,7.95,2010-10-24 16:09:00,0
C7633,2.95,2010-05-20 11:49:00,0
C2547,7.8,2010-03-30 15:21:00,0
C61256,15.3,2010-03-11 15:27:00,0
C68128,1.65,2009-12-06 11:13:00,0
C6684,15.0,2010-09-17 13:53:00,0
C7633,2.55,2010-02-14 15:22:00,0
C56268,4.95,2010-11-11 12:13:00,0
C78226,6.3,2010-06-28 15:22:00,0
C11991,11.6,2010-08-19 12:48:00,0
C67188,10.2,2010-09-23 14:00:00,0
C36930,4.25,2010-11-21 16:13:00,0
C88610,130.8,2010-01-19 14:41:00,0
C17755,4.25,2010-12-02 11:46:00,0
C10975,9.9,2009-12-07 13:52:00,0
C97080,10.44,2010-01-08 10:02:00,0
C44394,3.8,2010-10-25 14:24:00,0
C4431,39.6,2010-11-02 15:42:00,0
C95906,4.95,2010-03-23 15:10:00,0
C57948,2.5,2010-08-01 15:51:00,0
C77506,68.0,2010-05-23 11:34:00,0
C85504,30.0,2010-10-05 11:24:00,0
C86113,23.7,2010-04-15 14:14:00,0
C69576,19.8,2010-04-26 11:36:00,0
C9533,81.6,2010-08-06 13:15:00,0
C74386,30.0,2010-10-21 09:48:00,0
C12155,14.85,2010-07-28 10:21:00,0
C7164,51.0,2010-10-22 09:36:00,0
C8443,46.8,2010-02-09 09:17:00,0
C91042,12.6,2010-10-03 15:48:00,0
C12247,8.25,2009-12-01 13:29:00,0
C74258,4.56,2010-06-13 13:14:00,0
C49637,19.75,2010-08-19 16:19:00,0
C35702,1.25,2010-11-18 13:30:00,0
C70961,0.55,2010-03-14 16:18:00,0
C35350,15.3,2010-01-29 12:35:00,0
C77593,8.85,2009-12-03 12:45:00,0
C57890,5.85,2010-01-21 19:11:00,0
C19335,15.0,2010-03-01 15:21:00,0
C88235,26.55,2010-10-11 13:25:00,0
C83972,19.5,2010-09-13 14:55:00,0
C31832,23.4,2010-09-30 15:39:00,0
C23478,30.0,2010-06-06 10:56:00,0
C26571,13.52,2010-04-25 13:09:00,0
C85504,20.4,2010-08-04 12:38:00,0
C67905,0.95,2010-04-07 12:45:00,0
C92648,100.8,2010-08-29 13:49:00,0
C7164,175.2,2010-11-23 18:41:00,0
C75600,4.25,2010-01-13 15:24:00,0
C93059,30.0,2010-09-19 12:40:00,0
C14359,10.2,2010-08-16 12:16:00,0
C11457,6.95,2010-11-21 12:11:00,0
C96761,5.04,2010-11-04 13:30:00,0
C41517,13.92,2010-07-20 10:41:00,0
C75513,1.7,2010-01-25 13:14:00,0
C79178,144.0,2010-04-14 11:16:00,0
C37683,5.04,2010-08-24 13:03:00,0
C45974,61.44,2010-04-21 10:34:00,0
C88729,17.7,2010-07-26 15:41:00,0
C61164,9.9,2010-09-09 12:34:00,0
C78563,1.65,2009-12-14 14:35:00,0
C33278,6.3,2010-06-27 13:25:00,0
C89997,5.04,2010-07-26 15:17:00,0
C56583,4.65,2010-05-25 12:42:00,0
C31096,1.25,2010-02-02 11:40:00,0
C93342,25.0,2010-05-17 11:55:00,0
C79733,39.0,2010-09-05 13:41:00,0
C31590,19.8,2009-12-14 13:10:00,0
C44918,7.5,2010-11-26 12:05:00,0
C46183,0.21,2010-09-14 13:56:00,0
C23686,7.49,2010-07-25 11:00:00,0
C76574,35.4,2010-03-08 13:17:00,0
C74256,9.9,2010-11-01 10:51:00,0
C61256,15.3,2010-04-23 10:20:00,0
C86833,1.7,2010-07-29 16:35:00,0
C32867,30.6,2010-11-09 15:11:00,0
C44319,2.95,2010-08-20 15:32:00,0
C79377,6.8,2010-06-07 16:39:00,0
C95875,1.45,2010-11-23 13:01:00,0
C25573,2.55,2010-11-04 13:04:00,0
C64701,33.0,2010-07-18 13:54:00,0
C82539,30.0,2010-08-12 08:54:00,0
C69454,7.8,2009-12-15 14:46:00,0
C20048,19.8,2009-12-18 12:23:00,0
C48933,27.04,2010-03-07 13:28:00,0
C58553,19.8,2010-05-27 12:15:00,0
C64231,174.0,2010-11-17 10:03:00,0
C16934,13.52,2010-01-05 10:19:00,0
C8546,17.4,2010-07-22 16:01:00,0
C50010,63.5,2010-02-23 11:36:00,0
C12133,40.8,2010-04-22 09:50:00,0
C8406,9.95,2010-04-06 13:52:00,0
C94853,5.0,2010-03-28 10:35:00,0
C79575,3.8,2010-11-23 11:26:00,0
C84637,19.8,2009-12-14 12:48:00,0
C85504,23.4,2010-03-03 11:53:00,0
C52833,5.0,2010-04-22 14:09:00,0
C51544,1.25,2010-07-18 11:49:00,0
C70297,22.5,2010-04-14 15:10:00,0
C68458,9.9,2010-10-06 08:17:00,0
C82933,11.8,2010-09-12 11:54:00,0
C6955,2.55,2010-01-18 14:23:00,0
C97621,15.6,2010-11-25 19:36:00,0
C55727,13.2,2010-05-28 12:52:00,0
C42377,3.3,2010-07-18 15:48:00,0
C49773,2.55,2010-11-26 12:50:00,0
C68128,165.0,2010-04-11 12:12:00,0
C87573,163.2,2010-03-03 11:08:00,0
C7633,1.7,2010-10-18 12:25:00,0
C88610,11.9,2010-02-01 13:52:00,0
C90120,4.2,2010-08-02 10:42:00,0
C92705,15.3,2010-01-20 14:04:00,0
C68081,15.0,2010-03-30 14:05:00,0
C9779,17.0,2010-08-08 13:07:00,0
C10014,15.95,2009-12-18 14:31:00,0
C94769,14.85,2010-05-09 12:18:00,0
C17739,0.65,2010-10-28 14:11:00,0
C88610,4.2,2009-12-08 12:33:00,0
C84059,13.0,2010-10-22 09:06:00,0
C17755,1.25,2010-05-09 15:22:00,0
C25875,15.9,2010-09-14 14:30:00,0
C55821,2.55,2010-11-25 15:59:00,0
C64479,10.08,2010-06-29 14:11:00,0
C84159,17.7,2010-10-05 11:32:00,0
C25170,11.8,2009-12-21 11:08:00,0
C87058,81.6,2010-11-24 14:39:00,0
C51252,2.6,2010-11-23 11:00:00,0
C87854,7.5,2010-03-03 14:10:00,0
C72754,25.5,2010-11-09 10:21:00,0
C43236,165.0,2010-01-14 11:43:00,0
C73640,17.0,2010-02-07 11:16:00,0
C68128,3.75,2010-11-24 15:23:00,0
C58768,35.4,2010-03-25 13:43:00,0
C79941,25.5,2010-12-03 15:45:00,0
C16694,15.0,2010-11-21 13:29:00,0
C38841,13.2,2010-07-29 14:44:00,0
C33081,17.0,2010-11-26 09:09:00,0
C1608,13.5,2010-02-09 09:53:00,0
C9999,3.75,2010-06-27 10:48:00,0
C74117,1.7,2010-06-01 15:45:00,0
C13119,5.9,2010-10-07 16:59:00,0
C64549,1.7,2010-10-22 10:44:00,0
C25247,15.9,2010-02-17 13:10:00,0
C91077,20.4,2010-09-13 10:34:00,0
C35651,8.85,2010-12-06 15:25:00,0
C27903,91.8,2010-11-08 14:57:00,0
C95297,27.9,2010-05-09 10:44:00,0
C21429,13.0,2010-01-26 13:06:00,0
C92237,44.25,2010-02-01 13:33:00,0
C82307,5.0,2010-11-28 13:53:00,0
C37721,5.1,2010-11-04 19:39:00,0
C42281,3.3,2010-10-10 13:23:00,0
C42377,1.45,2010-02-07 11:48:00,0
C36580,0.85,2010-11-24 14:29:00,0
C97488,175.2,2010-11-18 14:57:00,0
C85892,16.5,2010-08-20 09:01:00,0
C57209,10.2,2010-10-22 10:29:00,0
C17593,2.55,2010-12-08 16:34:00,0
C61256,16.65,2010-04-23 12:13:00,0
C22071,3.9,2010-09-21 13:16:00,0
C27282,45.0,2010-11-14 13:04:00,0
C94784,15.0,2010-10-10 10:43:00,0
C36101,12.75,2010-07-04 10:45:00,0
C73640,10.2,2010-11-25 18:04:00,0
C33082,20.4,2010-10-10 14:56:00,0
C91826,15.0,2010-10-04 15:41:00,0
C89795,1.25,2010-11-10 10:50:00,0
C79178,66.6,2010-12-07 09:51:00,0
C71959,5.95,2010-11-19 11:37:00,0
C58676,7.8,2010-02-17 10:24:00,0
C29520,8.5,2010-01-18 15:10:00,0
C77858,41.4,2009-12-08 13:41:00,0
C9163,19.5,2010-08-31 10:52:00,0
C67058,2.1,2010-03-28 15:05:00,0
C19920,5.1,2010-03-19 14:02:00,0
C52833,25.0,2010-07-15 12:09:00,0
C95297,34.8,2010-09-12 14:26:00,0
C9472,6.25,2010-06-07 14:47:00,0
C39498,121.68,2009-12-08 07:43:00,0
C96343,17.7,2010-11-18 14:07:00,0
C44587,17.4,2010-05-24 15:57:00,0
C78317,60.0,2010-04-22 18:41:00,0
C95738,13.2,2010-12-02 11:41:00,0
C7633,1.7,2010-10-12 13:33:00,0
C20211,1.69,2009-12-02 13:26:00,0
C44880,7.56,2010-11-05 15:32:00,0
C63964,23.4,2010-09-21 15:36:00,0
C24346,3.3,2010-10-25 15:57:00,0
C97110,6.3,2010-01-14 15:10:00,0
C46000,16.95,2009-12-09 14:02:00,0
C24729,2.95,2010-05-17 14:36:00,0
C70480,8.5,2010-10-22 12:02:00,0
C37112,8.85,2010-06-06 15:03:00,0
C17755,3.75,2010-10-24 13:00:00,0
C56583,3.75,2010-01-26 12:23:00,0
C48965,5.07,2010-10-18 17:05:00,0
C67476,2.95,2010-03-26 16:17:00,0
C57392,10.08,2010-12-02 13:06:00,0
C7633,5.95,2009-12-11 15:40:00,0
C59908,17.85,2010-02-15 13:13:00,0
C631,30.0,2010-04-19 15:22:00,0
C19335,15.0,2010-04-23 13:23:00,0
C71550,15.0,2010-02-03 13:24:00,0
C5482,1.3,2010-02-04 13:18:00,0
C86113,7.5,2009-12-10 15:36:00,0
C15775,6.6,2010-04-25 13:48:00,0
C16931,51.0,2010-01-29 10:25:00,0
C41517,14.85,2010-05-23 14:25:00,0
C81489,3.3,2010-06-18 12:04:00,0
C52726,2.95,2010-05-12 11:49:00,0
C79609,9.95,2010-03-29 16:14:00,0
C93405,15.0,2010-11-10 16:40:00,0
C79609,59.4,2009-12-10 14:50:00,0
C17536,30.6,2010-05-12 11:55:00,0
C35165,4.95,2010-07-09 11:52:00,0
C98485,25.0,2010-09-24 14:12:00,0
C31386,3.85,2010-06-07 17:15:00,0
C3306,1.45,2010-04-26 15:43:00,0
C89997,8.4,2010-11-07 15:31:00,0
C69328,5.8,2010-08-03 13:18:00,0
C94483,87.6,2010-03-25 14:39:00,0
C37721,1.69,2010-06-17 19:18:00,0
C88610,104.4,2010-05-04 10:43:00,0
C770,17.7,2010-09-23 15:48:00,0
C81816,85.0,2010-09-14 11:50:00,0
C9014,1.25,2010-10-05 14:09:00,0
C31824,35.4,2010-08-15 11:51:00,0
C8610,3.75,2010-06-17 13:02:00,0
C68998,1.49,2010-03-07 15:34:00,0
C15813,6.9,2010-11-18 19:22:00,0
C91042,7.5,2010-11-25 13:51:00,0
C23931,10.5,2010-08-05 15:14:00,0
C53644,3.75,2010-04-14 11:59:00,0
C68128,1.65,2010-11-25 14:47:00,0
C99598,15.9,2010-09-08 12:38:00,0
C22600,10.2,2010-04-19 13:29:00,0
C16777,18.75,2010-06-16 12:02:00,0
C20048,14.85,2010-03-29 11:55:00,0
C9788,25.2,2010-10-14 17:23:00,0
C64004,3.75,2010-01-05 12:26:00,0
C90519,17.0,2010-06-09 13:56:00,0
C55035,3.4,2010-10-11 11:53:00,0
C42377,10.9,2010-02-07 11:48:00,0
C99184,16.5,2010-08-02 12:42:00,0
C80331,6.6,2010-10-05 14:05:00,0
C63499,16.5,2010-04-15 15:12:00,0
C84020,2.5,2010-08-01 12:38:00,0
C18056,91.8,2010-10-05 13:33:00,0
C7164,17.7,2010-09-30 14:46:00,0
C54330,19.8,2010-12-08 10:13:00,0
C92578,23.6,2010-12-09 11:39:00,0
C57538,23.8,2010-03-02 17:10:00,0
C66340,8.4,2010-11-30 13:02:00,0
C52068,11.7,2010-08-16 12:12:00,0
C77585,8.5,2010-09-30 11:30:00,0
C77156,1.7,2009-12-04 14:19:00,0
C54069,30.0,2010-02-04 15:05:00,0
C37112,1.95,2010-02-18 15:33:00,0
C56712,3.48,2010-03-29 11:16:00,0
C20810,2.1,2010-01-24 11:21:00,0
C84841,16.5,2010-08-02 10:29:00,0
C61318,1.95,2010-02-04 15:49:00,0
C12235,0.58,2010-11-16 13:04:00,0
C64231,102.0,2010-07-19 12:22:00,0
C22688,17.0,2010-07-25 11:07:00,0
C11109,33.0,2009-12-11 14:37:00,0
C78563,5.85,2009-12-14 14:35:00,0
C6107,51.0,2010-05-05 14:49:00,0
C9163,17.4,2010-03-15 14:15:00,0
C87636,9.9,2010-04-15 17:00:00,0
C7633,30.0,2010-06-13 14:40:00,0
C75019,14.98,2010-02-09 13:08:00,0
C49539,1.65,2010-07-12 13:26:00,0
C32778,3.75,2010-01-31 12:15:00,0
C33278,10.5,2010-09-24 12:05:00,0
C81489,2.2,2010-11-11 19:14:00,0
C27387,11.9,2010-04-13 13:02:00,0
C9472,2.55,2010-06-07 14:47:00,0
C69810,30.6,2010-11-09 18:29:00,0
C30751,2.1,2010-09-26 12:51:00,0
C29545,23.8,2010-10-12 16:29:00,0
C37316,25.5,2010-01-21 08:22:00,0
C36101,3.75,2010-06-06 12:07:00,0
C27677,10.2,2010-03-03 14:06:00,0
C94769,29.7,2010-10-07 17:27:00,0
C35824,12.6,2010-10-12 12:41:00,0
C22263,5.9,2010-10-31 11:12:00,0
C8546,13.52,2010-08-05 15:01:00,0
C92137,17.7,2010-07-28 10:55:00,0
C31311,4.25,2010-09-13 13:42:00,0
C43236,91.2,2009-12-23 07:57:00,0
C9533,0.65,2010-11-04 18:00:00,0
C36101,0.65,2010-01-17 11:03:00,0
C334,30.0,2010-07-20 15:46:00,0
C5831,2.55,2010-11-03 10:28:00,0
C3347,5.95,2010-06-14 13:18:00,0
C56209,7.95,2010-11-07 13:52:00,0
C10283,3.75,2010-11-21 13:13:00,0
C56676,9.95,2010-11-18 16:33:00,0
C36101,0.85,2010-07-04 10:36:00,0
C88610,11.85,2009-12-06 14:03:00,0
C66339,21.45,2010-11-22 13:42:00,0
C85504,17.28,2010-11-16 07:52:00,0
C37112,8.5,2010-07-08 13:49:00,0
C55527,25.2,2010-10-26 13:37:00,0
C74538,11.8,2010-11-24 11:47:00,0
C1422,49.5,2010-08-13 14:40:00,0
C66067,15.0,2010-04-27 11:58:00,0
C25836,1.7,2010-11-21 14:10:00,0
C59771,8.5,2010-05-12 13:12:00,0
C81425,12.75,2010-10-03 11:53:00,0
C72291,3.75,2010-05-05 14:31:00,0
C8045,2.5,2010-03-28 12:20:00,0
C21174,0.85,2009-12-23 12:07:00,0
C10897,1.65,2010-09-08 13:57:00,0
C41546,10.5,2010-01-13 12:47:00,0
C47349,45.0,2010-12-05 13:29:00,0
C79644,5.1,2010-11-28 12:32:00,0
C17217,17.0,2010-11-04 13:03:00,0
C8517,50.85,2010-03-07 15:47:00,0
C43937,10.5,2010-06-16 12:54:00,0
C7633,3.75,2010-04-01 12:07:00,0
C2439,15.0,2009-12-23 13:00:00,0
C82307,67.5,2010-09-26 15:46:00,0
C21719,25.2,2010-03-29 11:42:00,0
C79377,5.95,2010-01-17 16:01:00,0
C31096,3.75,2010-02-02 11:40:00,0
C7164,46.08,2010-06-15 13:19:00,0
C1422,1.05,2010-03-07 13:48:00,0
C86715,15.0,2010-11-25 13:46:00,0
C1013,1.25,2010-11-07 13:47:00,0
C64210,12.6,2010-09-26 12:53:00,0
C71349,15.0,2010-11-03 13:46:00,0
C48514,15.6,2010-08-09 10:33:00,0
C48933,19.8,2010-09-03 13:45:00,0
C7971,5.8,2010-06-11 13:02:00,0
C60971,26.88,2010-11-14 11:01:00,0
C7164,15.0,2010-05-06 17:22:00,0
C50010,106.0,2010-02-07 15:57:00,0
C6578,21.9,2010-08-02 14:02:00,0
C29520,20.4,2010-12-08 13:55:00,0
C84637,13.2,2009-12-07 10:41:00,0
C84971,0.85,2009-12-13 11:34:00,0
C36101,2.95,2010-07-04 10:45:00,0
C20048,7.5,2010-03-15 12:07:00,0
C67131,10.2,2010-11-29 12:36:00,0
C74787,4.2,2010-11-14 11:10:00,0
C99187,5.0,2010-01-13 13:22:00,0
C73288,11.7,2010-04-28 12:15:00,0
C17091,23.25,2010-03-03 14:20:00,0
C79377,4.25,2010-11-10 14:05:00,0
C33373,40.8,2010-12-05 15:40:00,0
C79377,7.5,2010-07-05 13:34:00,0
C23931,8.25,2010-09-07 14:08:00,0
C81361,19.9,2010-10-20 12:16:00,0
C80083,11.8,2010-10-08 13:59:00,0
C10975,15.0,2010-04-21 15:42:00,0
C7164,13.2,2010-01-22 13:52:00,0
C878,17.4,2010-11-25 13:30:00,0
C6676,13.2,2010-03-17 15:29:00,0
C56289,12.6,2010-10-11 09:44:00,0
C80515,15.0,2010-03-10 10:51:00,0
C74256,10.5,2010-08-12 09:41:00,0
C93957,3.75,2010-10-13 13:41:00,0
C71669,1.25,2010-10-20 12:13:00,0
C8406,2.95,2010-11-14 11:41:00,0
C73932,360.0,2010-10-05 13:03:00,1
C61256,11.52,2010-03-29 13:06:00,0
C34434,30.0,2010-01-11 10:08:00,0
C43305,2.95,2010-08-05 19:05:00,0
C66642,19.8,2010-08-12 17:02:00,0
C69454,22.5,2009-12-09 13:44:00,0
C79178,30.0,2009-12-14 12:58:00,0
C53305,15.0,2010-07-12 14:27:00,0
C29843,16.5,2010-05-27 17:56:00,0
C7164,15.0,2010-10-03 10:52:00,0
C31832,9.95,2010-11-16 14:15:00,0
C76607,9.9,2010-08-08 13:55:00,0
C25836,7.5,2010-11-21 14:10:00,0
C24025,11.7,2010-01-31 10:50:00,0
C90120,8.4,2010-07-12 14:52:00,0
C80518,13.2,2010-11-10 14:34:00,0
C75853,2.95,2010-06-08 11:41:00,0
C97099,15.0,2010-08-04 12:54:00,0
C7633,1.69,2010-02-14 15:22:00,0
C79377,3.75,2010-03-03 11:34:00,0
C80398,7.49,2010-05-18 14:06:00,0
C32973,39.8,2010-06-08 13:36:00,0
C61256,30.6,2010-04-23 12:19:00,0
C8508,10.5,2009-12-17 14:43:00,0
C35857,22.5,2010-03-22 10:08:00,0
C31386,1.7,2010-03-29 13:10:00,0
C21971,35.4,2010-05-26 09:58:00,0
C38497,13.41,2010-06-15 12:11:00,0
C90120,2.5,2010-07-05 14:41:00,0
C35820,4.95,2010-11-11 14:29:00,0
C2905,75.0,2010-08-03 09:00:00,0
C41615,4.2,2010-12-02 13:14:00,0
C56712,40.8,2010-08-22 13:45:00,0
C99355,17.85,2010-10-15 14:45:00,0
C92114,30.0,2010-08-29 10:38:00,0
C3546,15.6,2009-12-14 13:22:00,0
C24329,44.94,2010-08-02 09:27:00,0
C90519,35.7,2010-06-09 13:56:00,0
C3562,17.85,2010-07-22 14:17:00,0
C35092,10.2,2010-02-25 18:58:00,0
C12917,13.41,2009-12-16 16:07:00,0
C37902,3.4,2010-08-01 11:22:00,0
C58910,10.0,2010-10-07 10:39:00,0
C20325,12.6,2010-10-13 09:32:00,0
C48386,5.9,2010-06-13 15:48:00,0
C54252,19.8,2010-01-13 15:06:00,0
C8546,13.68,2010-08-05 15:01:00,0
C22148,16.5,2010-04-12 11:22:00,0
C70048,15.6,2010-03-30 13:36:00,0
C20048,6.95,2010-02-08 12:24:00,0
C58760,9.95,2010-08-22 11:45:00,0
C84556,2.5,2010-05-17 13:18:00,0
C86304,10.5,2010-03-02 12:48:00,0
C62377,2.95,2010-04-23 12:49:00,0
C48319,15.6,2010-11-10 09:52:00,0
C58915,2.95,2009-12-22 12:42:00,0
C84059,0.85,2010-03-17 12:42:00,0
C63406,13.2,2010-02-18 18:20:00,0
C44616,19.8,2010-07-15 15:51:00,0
C62265,3.75,2010-10-31 11:06:00,0
C83846,15.0,2010-09-14 16:15:00,0
C2603,2.55,2010-03-19 14:05:00,0
C72368,19.5,2010-11-25 15:14:00,0
C38838,22.5,2010-07-22 18:54:00,0
C67131,1.25,2010-11-29 12:36:00,0
C3171,1.25,2010-03-23 14:09:00,0
C9251,17.0,2010-03-08 12:18:00,0
C35820,30.6,2010-11-26 13:50:00,0
C38672,47.2,2010-06-16 11:45:00,0
C76654,1.25,2010-04-23 13:00:00,0
C72404,15.6,2010-06-22 15:28:00,0
C73790,10.2,2010-09-30 18:02:00,0
C92641,5.25,2010-10-18 13:22:00,0
C97207,5.1,2010-08-15 16:00:00,0
C88233,19.8,2010-02-17 11:27:00,0
C53907,3.3,2010-10-08 11:49:00,0
C81622,30.6,2010-08-08 13:49:00,0
C7526,2.55,2010-08-02 17:19:00,0
